cycle,state,state_name,district,election_date,redistricting_era,cook_pvi,competitive,dem_name,rep_name,dem_incumbent,rep_incumbent,dem_previous_vote_share,rep_previous_vote_share,dem_fundraising_usd,rep_fundraising_usd,dem_vote_share,rep_vote_share,turnout,winner_party,partisan_lean,incumbency_advantage,economic_index,demographic_turnout_index,historical_turnout_rate,registered_voters,pollster,poll_sample_size,poll_population,poll_sponsor_class,poll_methodology,dem_poll_pct,rep_poll_pct,race_id,dem_option_id,rep_option_id,incumbent_party,previous_dem_share,previous_rep_share,polling_dem_share_base
2014,CA,California,CA-39,2014-11-04,2012_2020,21.61,False,DEM nominee CA-39 2014,REP nominee CA-39 2014,True,False,0.6636,0.3364,701104,683427,0.6899,0.3101,242613,DEM,21.61,4.0,-0.2,0.0533,0.4,609954,District Panel Polling,400,lv,nonpartisan,mixed,66.92,33.08,US-HOUSE-CA-39-2014,US-HOUSE-CA-39-2014-D,US-HOUSE-CA-39-2014-R,DEM,0.6636,0.3364,0.6692
2014,CA,California,CA-40,2014-11-04,2012_2020,18.12,False,DEM nominee CA-40 2014,REP nominee CA-40 2014,True,False,0.6655,0.3345,151589,426121,0.6823,0.3177,226529,DEM,18.12,4.0,-0.2,-1.5627,0.4,525325,District Panel Polling,400,lv,nonpartisan,mixed,69.12,30.88,US-HOUSE-CA-40-2014,US-HOUSE-CA-40-2014-D,US-HOUSE-CA-40-2014-R,DEM,0.6655,0.3345,0.6912
2014,CA,California,CA-41,2014-11-04,2012_2020,-0.73,False,DEM nominee CA-41 2014,REP nominee CA-41 2014,False,True,0.4274,0.5726,322048,300712,0.4037,0.5963,230230,REP,-0.73,4.0,-0.2,-1.2238,0.4,547453,District Panel Polling,400,lv,nonpartisan,mixed,41.17,58.83,US-HOUSE-CA-41-2014,US-HOUSE-CA-41-2014-D,US-HOUSE-CA-41-2014-R,REP,0.4274,0.5726,0.4117
2014,CA,California,CA-42,2014-11-04,2012_2020,3.71,True,DEM nominee CA-42 2014,REP nominee CA-42 2014,True,False,0.4713,0.5287,1849575,2192292,0.4933,0.5067,185789,REP,3.71,4.0,-0.2,-0.885,0.4,501550,District Panel Polling,600,lv,nonpartisan,mixed,51.2,48.8,US-HOUSE-CA-42-2014,US-HOUSE-CA-42-2014-D,US-HOUSE-CA-42-2014-R,DEM,0.4713,0.5287,0.512
2014,CA,California,CA-43,2014-11-04,2012_2020,20.27,False,DEM nominee CA-43 2014,REP nominee CA-43 2014,True,False,0.6602,0.3398,347875,656569,0.6818,0.3182,202731,DEM,20.27,4.0,-0.2,1.9205,0.4,516342,District Panel Polling,400,lv,nonpartisan,mixed,67.74,32.26,US-HOUSE-CA-43-2014,US-HOUSE-CA-43-2014-D,US-HOUSE-CA-43-2014-R,DEM,0.6602,0.3398,0.6774
2014,CA,California,CA-44,2014-11-04,2012_2020,18.91,False,DEM nominee CA-44 2014,REP nominee CA-44 2014,True,False,0.6941,0.3059,381336,359586,0.668,0.332,190861,DEM,18.91,4.0,-0.2,-1.5597,0.4,527017,District Panel Polling,400,lv,nonpartisan,mixed,65.54,34.46,US-HOUSE-CA-44-2014,US-HOUSE-CA-44-2014-D,US-HOUSE-CA-44-2014-R,DEM,0.6941,0.3059,0.6554
2014,CA,California,CA-45,2014-11-04,2012_2020,23.2,False,DEM nominee CA-45 2014,REP nominee CA-45 2014,True,False,0.7402,0.2598,632361,572732,0.7247,0.2753,269867,DEM,23.2,4.0,-0.2,-0.9589,0.4,628739,District Panel Polling,400,lv,nonpartisan,mixed,72.3,27.7,US-HOUSE-CA-45-2014,US-HOUSE-CA-45-2014-D,US-HOUSE-CA-45-2014-R,DEM,0.7402,0.2598,0.723
2014,CA,California,CA-46,2014-11-04,2012_2020,5.4,True,DEM nominee CA-46 2014,REP nominee CA-46 2014,False,True,0.4411,0.5589,2791431,2610400,0.4515,0.5485,219950,REP,5.4,4.0,-0.2,0.3372,0.4,557247,District Panel Polling,600,lv,nonpartisan,mixed,45.4,54.6,US-HOUSE-CA-46-2014,US-HOUSE-CA-46-2014-D,US-HOUSE-CA-46-2014-R,REP,0.4411,0.5589,0.454
2014,CA,California,CA-47,2014-11-04,2012_2020,25.56,False,DEM nominee CA-47 2014,REP nominee CA-47 2014,True,False,0.7705,0.2295,170545,574907,0.7445,0.2555,231142,DEM,25.56,4.0,-0.2,0.2064,0.4,618111,District Panel Polling,400,lv,nonpartisan,mixed,76.92,23.08,US-HOUSE-CA-47-2014,US-HOUSE-CA-47-2014-D,US-HOUSE-CA-47-2014-R,DEM,0.7705,0.2295,0.7692
2014,CA,California,CA-48,2014-11-04,2012_2020,0.07,True,DEM nominee CA-48 2014,REP nominee CA-48 2014,True,False,0.4781,0.5219,2034643,1223930,0.467,0.533,246571,REP,0.07,4.0,-0.2,1.244,0.4,604899,District Panel Polling,600,lv,nonpartisan,mixed,45.89,54.11,US-HOUSE-CA-48-2014,US-HOUSE-CA-48-2014-D,US-HOUSE-CA-48-2014-R,DEM,0.4781,0.5219,0.4589
2014,CA,California,CA-49,2014-11-04,2012_2020,7.89,True,DEM nominee CA-49 2014,REP nominee CA-49 2014,False,True,0.5066,0.4934,2251994,3022926,0.5017,0.4983,241191,DEM,7.89,4.0,-0.2,1.0667,0.4,607676,District Panel Polling,600,lv,nonpartisan,mixed,53.28,46.72,US-HOUSE-CA-49-2014,US-HOUSE-CA-49-2014-D,US-HOUSE-CA-49-2014-R,REP,0.5066,0.4934,0.5328
2014,CA,California,CA-50,2014-11-04,2012_2020,3.57,True,DEM nominee CA-50 2014,REP nominee CA-50 2014,True,False,0.5271,0.4729,2824899,1499114,0.5108,0.4892,233870,DEM,3.57,4.0,-0.2,-1.8037,0.4,550839,District Panel Polling,600,lv,nonpartisan,mixed,49.92,50.08,US-HOUSE-CA-50-2014,US-HOUSE-CA-50-2014-D,US-HOUSE-CA-50-2014-R,DEM,0.5271,0.4729,0.4992
2014,CA,California,CA-51,2014-11-04,2012_2020,26.98,False,DEM nominee CA-51 2014,REP nominee CA-51 2014,True,False,0.7175,0.2825,208225,662182,0.7358,0.2642,229699,DEM,26.98,4.0,-0.2,0.6219,0.4,556860,District Panel Polling,400,lv,nonpartisan,mixed,72.23,27.77,US-HOUSE-CA-51-2014,US-HOUSE-CA-51-2014-D,US-HOUSE-CA-51-2014-R,DEM,0.7175,0.2825,0.7223
2014,CA,California,CA-52,2014-11-04,2012_2020,0.64,True,DEM nominee CA-52 2014,REP nominee CA-52 2014,True,False,0.5018,0.4982,1359253,2610266,0.4912,0.5088,220324,REP,0.64,4.0,-0.2,-0.544,0.4,536145,District Panel Polling,600,lv,nonpartisan,mixed,50.43,49.57,US-HOUSE-CA-52-2014,US-HOUSE-CA-52-2014-D,US-HOUSE-CA-52-2014-R,DEM,0.5018,0.4982,0.5043
2014,CO,Colorado,CO-01,2014-11-04,2012_2020,17.54,False,DEM nominee CO-01 2014,REP nominee CO-01 2014,True,False,0.6424,0.3576,268577,406084,0.6667,0.3333,198807,DEM,17.54,4.0,-0.2,1.7117,0.4,532523,District Panel Polling,400,lv,nonpartisan,mixed,67.04,32.96,US-HOUSE-CO-01-2014,US-HOUSE-CO-01-2014-D,US-HOUSE-CO-01-2014-R,DEM,0.6424,0.3576,0.6704
2014,CO,Colorado,CO-02,2014-11-04,2012_2020,-1.29,False,DEM nominee CO-02 2014,REP nominee CO-02 2014,False,True,0.4107,0.5893,336212,476023,0.3872,0.6128,239536,REP,-1.29,4.0,-0.2,0.5049,0.4,589438,District Panel Polling,400,lv,nonpartisan,mixed,41.93,58.07,US-HOUSE-CO-02-2014,US-HOUSE-CO-02-2014-D,US-HOUSE-CO-02-2014-R,REP,0.4107,0.5893,0.4193
2014,CO,Colorado,CO-03,2014-11-04,2012_2020,7.37,True,DEM nominee CO-03 2014,REP nominee CO-03 2014,True,False,0.5516,0.4484,2086086,2763096,0.5733,0.4267,261931,DEM,7.37,4.0,-0.2,-0.045,0.4,623638,District Panel Polling,600,lv,nonpartisan,mixed,58.57,41.43,US-HOUSE-CO-03-2014,US-HOUSE-CO-03-2014-D,US-HOUSE-CO-03-2014-R,DEM,0.5516,0.4484,0.5857
2014,CO,Colorado,CO-04,2014-11-04,2012_2020,-9.93,False,DEM nominee CO-04 2014,REP nominee CO-04 2014,False,True,0.2806,0.7194,274721,343194,0.2988,0.7012,189394,REP,-9.93,4.0,-0.2,-1.3115,0.4,475143,District Panel Polling,400,lv,nonpartisan,mixed,30.05,69.95,US-HOUSE-CO-04-2014,US-HOUSE-CO-04-2014-D,US-HOUSE-CO-04-2014-R,REP,0.2806,0.7194,0.3005
2014,CO,Colorado,CO-05,2014-11-04,2012_2020,8.69,False,DEM nominee CO-05 2014,REP nominee CO-05 2014,True,False,0.5699,0.4301,644357,376691,0.5842,0.4158,229290,DEM,8.69,4.0,-0.2,1.4339,0.4,623299,District Panel Polling,400,lv,nonpartisan,mixed,56.0,44.0,US-HOUSE-CO-05-2014,US-HOUSE-CO-05-2014-D,US-HOUSE-CO-05-2014-R,DEM,0.5699,0.4301,0.56
2014,CO,Colorado,CO-06,2014-11-04,2012_2020,5.23,True,DEM nominee CO-06 2014,REP nominee CO-06 2014,True,False,0.528,0.472,2216834,1631937,0.5383,0.4617,219659,DEM,5.23,4.0,-0.2,0.2777,0.4,550623,District Panel Polling,600,lv,nonpartisan,mixed,53.1,46.9,US-HOUSE-CO-06-2014,US-HOUSE-CO-06-2014-D,US-HOUSE-CO-06-2014-R,DEM,0.528,0.472,0.531
2014,CO,Colorado,CO-07,2014-11-04,2012_2020,-7.09,False,DEM nominee CO-07 2014,REP nominee CO-07 2014,False,True,0.3054,0.6946,717346,371088,0.3074,0.6926,199807,REP,-7.09,4.0,-0.2,-0.8462,0.4,522824,District Panel Polling,400,lv,nonpartisan,mixed,33.91,66.09,US-HOUSE-CO-07-2014,US-HOUSE-CO-07-2014-D,US-HOUSE-CO-07-2014-R,REP,0.3054,0.6946,0.3391
2014,CO,Colorado,CO-08,2014-11-04,2012_2020,10.51,False,DEM nominee CO-08 2014,REP nominee CO-08 2014,True,False,0.5796,0.4204,234433,417775,0.5992,0.4008,221340,DEM,10.51,4.0,-0.2,0.604,0.4,557468,District Panel Polling,400,lv,nonpartisan,mixed,61.4,38.6,US-HOUSE-CO-08-2014,US-HOUSE-CO-08-2014-D,US-HOUSE-CO-08-2014-R,DEM,0.5796,0.4204,0.614
2014,CT,Connecticut,CT-01,2014-11-04,2012_2020,11.14,False,DEM nominee CT-01 2014,REP nominee CT-01 2014,True,False,0.6063,0.3937,433280,316265,0.6191,0.3809,219346,DEM,11.14,4.0,-0.2,-1.7798,0.4,594175,District Panel Polling,400,lv,nonpartisan,mixed,58.74,41.26,US-HOUSE-CT-01-2014,US-HOUSE-CT-01-2014-D,US-HOUSE-CT-01-2014-R,DEM,0.6063,0.3937,0.5874
2014,CT,Connecticut,CT-02,2014-11-04,2012_2020,23.32,False,DEM nominee CT-02 2014,REP nominee CT-02 2014,True,False,0.724,0.276,162423,521769,0.717,0.283,228893,DEM,23.32,4.0,-0.2,1.9092,0.4,553717,District Panel Polling,400,lv,nonpartisan,mixed,73.88,26.12,US-HOUSE-CT-02-2014,US-HOUSE-CT-02-2014-D,US-HOUSE-CT-02-2014-R,DEM,0.724,0.276,0.7388
2014,CT,Connecticut,CT-03,2014-11-04,2012_2020,15.27,False,DEM nominee CT-03 2014,REP nominee CT-03 2014,True,False,0.6247,0.3753,452294,244087,0.6541,0.3459,231909,DEM,15.27,4.0,-0.2,1.6264,0.4,617489,District Panel Polling,400,lv,nonpartisan,mixed,67.95,32.05,US-HOUSE-CT-03-2014,US-HOUSE-CT-03-2014-D,US-HOUSE-CT-03-2014-R,DEM,0.6247,0.3753,0.6795
2014,CT,Connecticut,CT-04,2014-11-04,2012_2020,5.97,True,DEM nominee CT-04 2014,REP nominee CT-04 2014,True,False,0.5485,0.4515,2875041,1766900,0.5362,0.4638,184898,DEM,5.97,4.0,-0.2,-1.2,0.4,483329,District Panel Polling,600,lv,nonpartisan,mixed,50.14,49.86,US-HOUSE-CT-04-2014,US-HOUSE-CT-04-2014-D,US-HOUSE-CT-04-2014-R,DEM,0.5485,0.4515,0.5014
2014,CT,Connecticut,CT-05,2014-11-04,2012_2020,-1.52,False,DEM nominee CT-05 2014,REP nominee CT-05 2014,False,True,0.4066,0.5934,505243,508737,0.4211,0.5789,193450,REP,-1.52,4.0,-0.2,0.877,0.4,487432,District Panel Polling,400,lv,nonpartisan,mixed,42.42,57.58,US-HOUSE-CT-05-2014,US-HOUSE-CT-05-2014-D,US-HOUSE-CT-05-2014-R,REP,0.4066,0.5934,0.4242
2014,DE,Delaware,DE-01,2014-11-04,2012_2020,4.81,True,DEM nominee DE-01 2014,REP nominee DE-01 2014,True,False,0.5658,0.4342,1952119,1980049,0.5423,0.4577,222387,DEM,4.81,4.0,-0.2,0.0238,0.4,548022,District Panel Polling,600,lv,nonpartisan,mixed,56.33,43.67,US-HOUSE-DE-01-2014,US-HOUSE-DE-01-2014-D,US-HOUSE-DE-01-2014-R,DEM,0.5658,0.4342,0.5633
2014,FL,Florida,FL-01,2014-11-04,2012_2020,5.7,True,DEM nominee FL-01 2014,REP nominee FL-01 2014,True,False,0.5574,0.4426,1685960,2846840,0.5622,0.4378,237649,DEM,5.7,4.0,-0.2,1.3688,0.4,555341,District Panel Polling,600,lv,nonpartisan,mixed,58.0,42.0,US-HOUSE-FL-01-2014,US-HOUSE-FL-01-2014-D,US-HOUSE-FL-01-2014-R,DEM,0.5574,0.4426,0.58
2014,FL,Florida,FL-02,2014-11-04,2012_2020,2.07,True,DEM nominee FL-02 2014,REP nominee FL-02 2014,True,False,0.504,0.496,2056097,1682535,0.5143,0.4857,211029,DEM,2.07,4.0,-0.2,0.5252,0.4,559096,District Panel Polling,600,lv,nonpartisan,mixed,54.29,45.71,US-HOUSE-FL-02-2014,US-HOUSE-FL-02-2014-D,US-HOUSE-FL-02-2014-R,DEM,0.504,0.496,0.5429
2014,FL,Florida,FL-03,2014-11-04,2012_2020,11.99,False,DEM nominee FL-03 2014,REP nominee FL-03 2014,True,False,0.5813,0.4187,605845,199265,0.5934,0.4066,211507,DEM,11.99,4.0,-0.2,-1.2382,0.4,584428,District Panel Polling,400,lv,nonpartisan,mixed,59.17,40.83,US-HOUSE-FL-03-2014,US-HOUSE-FL-03-2014-D,US-HOUSE-FL-03-2014-R,DEM,0.5813,0.4187,0.5917
2014,FL,Florida,FL-04,2014-11-04,2012_2020,-5.4,False,DEM nominee FL-04 2014,REP nominee FL-04 2014,False,True,0.3462,0.6538,607650,517636,0.3488,0.6512,236451,REP,-5.4,4.0,-0.2,-0.5735,0.4,554423,District Panel Polling,400,lv,nonpartisan,mixed,37.03,62.97,US-HOUSE-FL-04-2014,US-HOUSE-FL-04-2014-D,US-HOUSE-FL-04-2014-R,REP,0.3462,0.6538,0.3703
2014,FL,Florida,FL-05,2014-11-04,2012_2020,-17.24,False,DEM nominee FL-05 2014,REP nominee FL-05 2014,False,True,0.242,0.758,303668,211556,0.2481,0.7519,213529,REP,-17.24,4.0,-0.2,0.9969,0.4,512903,District Panel Polling,400,lv,nonpartisan,mixed,25.45,74.55,US-HOUSE-FL-05-2014,US-HOUSE-FL-05-2014-D,US-HOUSE-FL-05-2014-R,REP,0.242,0.758,0.2545
2014,FL,Florida,FL-06,2014-11-04,2012_2020,-1.12,False,DEM nominee FL-06 2014,REP nominee FL-06 2014,False,True,0.3652,0.6348,339629,300386,0.3724,0.6276,236678,REP,-1.12,4.0,-0.2,-0.9475,0.4,564168,District Panel Polling,400,lv,nonpartisan,mixed,34.15,65.85,US-HOUSE-FL-06-2014,US-HOUSE-FL-06-2014-D,US-HOUSE-FL-06-2014-R,REP,0.3652,0.6348,0.3415
2014,FL,Florida,FL-07,2014-11-04,2012_2020,1.08,True,DEM nominee FL-07 2014,REP nominee FL-07 2014,True,False,0.4641,0.5359,1147436,1990609,0.4644,0.5356,183780,REP,1.08,4.0,-0.2,1.4416,0.4,501036,District Panel Polling,600,lv,nonpartisan,mixed,49.37,50.63,US-HOUSE-FL-07-2014,US-HOUSE-FL-07-2014-D,US-HOUSE-FL-07-2014-R,DEM,0.4641,0.5359,0.4937
2014,FL,Florida,FL-08,2014-11-04,2012_2020,12.33,False,DEM nominee FL-08 2014,REP nominee FL-08 2014,True,False,0.6413,0.3587,419918,740844,0.6114,0.3886,210529,DEM,12.33,4.0,-0.2,1.0479,0.4,583477,District Panel Polling,400,lv,nonpartisan,mixed,61.43,38.57,US-HOUSE-FL-08-2014,US-HOUSE-FL-08-2014-D,US-HOUSE-FL-08-2014-R,DEM,0.6413,0.3587,0.6143
2014,FL,Florida,FL-09,2014-11-04,2012_2020,-3.76,False,DEM nominee FL-09 2014,REP nominee FL-09 2014,False,True,0.353,0.647,217785,666108,0.3446,0.6554,205346,REP,-3.76,4.0,-0.2,1.1302,0.4,567399,District Panel Polling,400,lv,nonpartisan,mixed,31.43,68.57,US-HOUSE-FL-09-2014,US-HOUSE-FL-09-2014-D,US-HOUSE-FL-09-2014-R,REP,0.353,0.647,0.3143
2014,FL,Florida,FL-10,2014-11-04,2012_2020,2.42,True,DEM nominee FL-10 2014,REP nominee FL-10 2014,True,False,0.5422,0.4578,951535,2668327,0.5496,0.4504,224281,DEM,2.42,4.0,-0.2,-0.9,0.4,599225,District Panel Polling,600,lv,nonpartisan,mixed,54.13,45.87,US-HOUSE-FL-10-2014,US-HOUSE-FL-10-2014-D,US-HOUSE-FL-10-2014-R,DEM,0.5422,0.4578,0.5413
2014,FL,Florida,FL-11,2014-11-04,2012_2020,-15.69,False,DEM nominee FL-11 2014,REP nominee FL-11 2014,False,True,0.2312,0.7688,604107,738948,0.2355,0.7645,231592,REP,-15.69,4.0,-0.2,1.305,0.4,528662,District Panel Polling,400,lv,nonpartisan,mixed,26.87,73.13,US-HOUSE-FL-11-2014,US-HOUSE-FL-11-2014-D,US-HOUSE-FL-11-2014-R,REP,0.2312,0.7688,0.2687
2014,FL,Florida,FL-12,2014-11-04,2012_2020,-16.79,False,DEM nominee FL-12 2014,REP nominee FL-12 2014,False,True,0.2765,0.7235,535003,304600,0.2775,0.7225,204201,REP,-16.79,4.0,-0.2,-1.0442,0.4,553780,District Panel Polling,400,lv,nonpartisan,mixed,25.45,74.55,US-HOUSE-FL-12-2014,US-HOUSE-FL-12-2014-D,US-HOUSE-FL-12-2014-R,REP,0.2765,0.7235,0.2545
2014,FL,Florida,FL-13,2014-11-04,2012_2020,3.45,True,DEM nominee FL-13 2014,REP nominee FL-13 2014,True,False,0.4889,0.5111,2303294,2680534,0.5072,0.4928,227423,DEM,3.45,4.0,-0.2,1.369,0.4,598683,District Panel Polling,600,lv,nonpartisan,mixed,51.98,48.02,US-HOUSE-FL-13-2014,US-HOUSE-FL-13-2014-D,US-HOUSE-FL-13-2014-R,DEM,0.4889,0.5111,0.5198
2014,FL,Florida,FL-14,2014-11-04,2012_2020,-18.95,False,DEM nominee FL-14 2014,REP nominee FL-14 2014,False,True,0.2106,0.7894,234903,525699,0.2199,0.7801,231679,REP,-18.95,4.0,-0.2,-1.1322,0.4,545917,District Panel Polling,400,lv,nonpartisan,mixed,25.43,74.57,US-HOUSE-FL-14-2014,US-HOUSE-FL-14-2014-D,US-HOUSE-FL-14-2014-R,REP,0.2106,0.7894,0.2543
2014,FL,Florida,FL-15,2014-11-04,2012_2020,-8.3,False,DEM nominee FL-15 2014,REP nominee FL-15 2014,False,True,0.3273,0.6727,171220,636548,0.3036,0.6964,259914,REP,-8.3,4.0,-0.2,0.3182,0.4,601248,District Panel Polling,400,lv,nonpartisan,mixed,32.84,67.16,US-HOUSE-FL-15-2014,US-HOUSE-FL-15-2014-D,US-HOUSE-FL-15-2014-R,REP,0.3273,0.6727,0.3284
2014,FL,Florida,FL-16,2014-11-04,2012_2020,-10.36,False,DEM nominee FL-16 2014,REP nominee FL-16 2014,False,True,0.2908,0.7092,559906,170944,0.2913,0.7087,266281,REP,-10.36,4.0,-0.2,1.1804,0.4,607721,District Panel Polling,400,lv,nonpartisan,mixed,31.41,68.59,US-HOUSE-FL-16-2014,US-HOUSE-FL-16-2014-D,US-HOUSE-FL-16-2014-R,REP,0.2908,0.7092,0.3141
2014,FL,Florida,FL-17,2014-11-04,2012_2020,8.9,False,DEM nominee FL-17 2014,REP nominee FL-17 2014,True,False,0.5566,0.4434,150715,272312,0.5847,0.4153,199605,DEM,8.9,4.0,-0.2,1.6099,0.4,507302,District Panel Polling,400,lv,nonpartisan,mixed,56.74,43.26,US-HOUSE-FL-17-2014,US-HOUSE-FL-17-2014-D,US-HOUSE-FL-17-2014-R,DEM,0.5566,0.4434,0.5674
2014,FL,Florida,FL-18,2014-11-04,2012_2020,-3.76,False,DEM nominee FL-18 2014,REP nominee FL-18 2014,False,True,0.3725,0.6275,317043,688219,0.3961,0.6039,226240,REP,-3.76,4.0,-0.2,0.8253,0.4,519272,District Panel Polling,400,lv,nonpartisan,mixed,41.28,58.72,US-HOUSE-FL-18-2014,US-HOUSE-FL-18-2014-D,US-HOUSE-FL-18-2014-R,REP,0.3725,0.6275,0.4128
2014,FL,Florida,FL-19,2014-11-04,2012_2020,-11.53,False,DEM nominee FL-19 2014,REP nominee FL-19 2014,False,True,0.2329,0.7671,665272,593811,0.255,0.745,198767,REP,-11.53,4.0,-0.2,1.5979,0.4,526665,District Panel Polling,400,lv,nonpartisan,mixed,28.31,71.69,US-HOUSE-FL-19-2014,US-HOUSE-FL-19-2014-D,US-HOUSE-FL-19-2014-R,REP,0.2329,0.7671,0.2831
2014,FL,Florida,FL-20,2014-11-04,2012_2020,-8.59,False,DEM nominee FL-20 2014,REP nominee FL-20 2014,False,True,0.3182,0.6818,671175,365016,0.325,0.675,186573,REP,-8.59,4.0,-0.2,0.5638,0.4,476484,District Panel Polling,400,lv,nonpartisan,mixed,34.22,65.78,US-HOUSE-FL-20-2014,US-HOUSE-FL-20-2014-D,US-HOUSE-FL-20-2014-R,REP,0.3182,0.6818,0.3422
2014,FL,Florida,FL-21,2014-11-04,2012_2020,11.58,False,DEM nominee FL-21 2014,REP nominee FL-21 2014,True,False,0.6383,0.3617,375704,393057,0.6132,0.3868,219298,DEM,11.58,4.0,-0.2,0.6005,0.4,584886,District Panel Polling,400,lv,nonpartisan,mixed,63.51,36.49,US-HOUSE-FL-21-2014,US-HOUSE-FL-21-2014-D,US-HOUSE-FL-21-2014-R,DEM,0.6383,0.3617,0.6351
2014,FL,Florida,FL-22,2014-11-04,2012_2020,11.19,False,DEM nominee FL-22 2014,REP nominee FL-22 2014,True,False,0.6103,0.3897,654291,254385,0.6072,0.3928,236169,DEM,11.19,4.0,-0.2,1.9219,0.4,595270,District Panel Polling,400,lv,nonpartisan,mixed,57.52,42.48,US-HOUSE-FL-22-2014,US-HOUSE-FL-22-2014-D,US-HOUSE-FL-22-2014-R,DEM,0.6103,0.3897,0.5752
2014,FL,Florida,FL-23,2014-11-04,2012_2020,3.16,True,DEM nominee FL-23 2014,REP nominee FL-23 2014,True,False,0.5207,0.4793,2475246,1638311,0.4986,0.5014,204856,REP,3.16,4.0,-0.2,1.0218,0.4,548403,District Panel Polling,600,lv,nonpartisan,mixed,48.75,51.25,US-HOUSE-FL-23-2014,US-HOUSE-FL-23-2014-D,US-HOUSE-FL-23-2014-R,DEM,0.5207,0.4793,0.4875
2014,FL,Florida,FL-24,2014-11-04,2012_2020,2.95,True,DEM nominee FL-24 2014,REP nominee FL-24 2014,True,False,0.4988,0.5012,1910052,1695795,0.5271,0.4729,210964,DEM,2.95,4.0,-0.2,-0.1514,0.4,524019,District Panel Polling,600,lv,nonpartisan,mixed,53.72,46.28,US-HOUSE-FL-24-2014,US-HOUSE-FL-24-2014-D,US-HOUSE-FL-24-2014-R,DEM,0.4988,0.5012,0.5372
2014,FL,Florida,FL-25,2014-11-04,2012_2020,-16.03,False,DEM nominee FL-25 2014,REP nominee FL-25 2014,False,True,0.2934,0.7066,318174,429816,0.2711,0.7289,205820,REP,-16.03,4.0,-0.2,1.8706,0.4,514168,District Panel Polling,400,lv,nonpartisan,mixed,25.87,74.13,US-HOUSE-FL-25-2014,US-HOUSE-FL-25-2014-D,US-HOUSE-FL-25-2014-R,REP,0.2934,0.7066,0.2587
2014,FL,Florida,FL-26,2014-11-04,2012_2020,8.98,False,DEM nominee FL-26 2014,REP nominee FL-26 2014,True,False,0.536,0.464,433295,204361,0.5409,0.4591,205456,DEM,8.98,4.0,-0.2,-1.228,0.4,503268,District Panel Polling,400,lv,nonpartisan,mixed,54.3,45.7,US-HOUSE-FL-26-2014,US-HOUSE-FL-26-2014-D,US-HOUSE-FL-26-2014-R,DEM,0.536,0.464,0.543
2014,FL,Florida,FL-27,2014-11-04,2012_2020,4.53,True,DEM nominee FL-27 2014,REP nominee FL-27 2014,True,False,0.5062,0.4938,1400290,1582189,0.5208,0.4792,193470,DEM,4.53,4.0,-0.2,0.0052,0.4,489815,District Panel Polling,600,lv,nonpartisan,mixed,54.0,46.0,US-HOUSE-FL-27-2014,US-HOUSE-FL-27-2014-D,US-HOUSE-FL-27-2014-R,DEM,0.5062,0.4938,0.54
2014,FL,Florida,FL-28,2014-11-04,2012_2020,-10.57,False,DEM nominee FL-28 2014,REP nominee FL-28 2014,False,True,0.3062,0.6938,616141,237376,0.2852,0.7148,206728,REP,-10.57,4.0,-0.2,-1.1261,0.4,474337,District Panel Polling,400,lv,nonpartisan,mixed,25.14,74.86,US-HOUSE-FL-28-2014,US-HOUSE-FL-28-2014-D,US-HOUSE-FL-28-2014-R,REP,0.3062,0.6938,0.2514
2014,GA,Georgia,GA-01,2014-11-04,2012_2020,8.0,True,DEM nominee GA-01 2014,REP nominee GA-01 2014,True,False,0.6062,0.3938,2975724,1481590,0.5814,0.4186,244914,DEM,8.0,4.0,-0.2,1.8702,0.4,613091,District Panel Polling,600,lv,nonpartisan,mixed,55.7,44.3,US-HOUSE-GA-01-2014,US-HOUSE-GA-01-2014-D,US-HOUSE-GA-01-2014-R,DEM,0.6062,0.3938,0.557
2014,GA,Georgia,GA-02,2014-11-04,2012_2020,-4.86,False,DEM nominee GA-02 2014,REP nominee GA-02 2014,False,True,0.39,0.61,737925,297338,0.3914,0.6086,214474,REP,-4.86,4.0,-0.2,1.9818,0.4,550319,District Panel Polling,400,lv,nonpartisan,mixed,39.52,60.48,US-HOUSE-GA-02-2014,US-HOUSE-GA-02-2014-D,US-HOUSE-GA-02-2014-R,REP,0.39,0.61,0.3952
2014,GA,Georgia,GA-03,2014-11-04,2012_2020,-4.69,False,DEM nominee GA-03 2014,REP nominee GA-03 2014,False,True,0.3861,0.6139,187519,387250,0.3656,0.6344,212705,REP,-4.69,4.0,-0.2,-1.5683,0.4,552797,District Panel Polling,400,lv,nonpartisan,mixed,33.34,66.66,US-HOUSE-GA-03-2014,US-HOUSE-GA-03-2014-D,US-HOUSE-GA-03-2014-R,REP,0.3861,0.6139,0.3334
2014,GA,Georgia,GA-04,2014-11-04,2012_2020,5.23,True,DEM nominee GA-04 2014,REP nominee GA-04 2014,True,False,0.5357,0.4643,1063291,2627944,0.5191,0.4809,234436,DEM,5.23,4.0,-0.2,-0.4326,0.4,599703,District Panel Polling,600,lv,nonpartisan,mixed,54.37,45.63,US-HOUSE-GA-04-2014,US-HOUSE-GA-04-2014-D,US-HOUSE-GA-04-2014-R,DEM,0.5357,0.4643,0.5437
